measure,region_name,sex,age,cause,metric,year,val,upper,lower
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2002,1325.232042,2058.773031,813.066478
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2002,1767.534787,2390.068116,1265.104176
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2003,1284.55559,1975.689264,800.4689591
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2003,1720.105784,2317.387155,1229.312495
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2004,1237.091724,1872.990458,780.218358
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2004,1673.051875,2235.107913,1202.922887
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2005,1188.394272,1760.381342,759.3944853
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2005,1630.521064,2169.725831,1171.694342
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2006,1140.491774,1681.325019,739.0356616
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2006,1591.334146,2118.942608,1143.085706
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2007,1091.836389,1599.618306,704.3464923
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2007,1551.562168,2072.973117,1112.838837
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2008,1042.113985,1526.251022,672.1748543
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2008,1509.584856,2028.321919,1093.206666
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2009,989.008289,1455.002344,640.754403
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2009,1459.437493,1963.873755,1066.933073
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2010,929.5876854,1383.465578,600.2417327
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2010,1395.005066,1874.79607,1009.771712
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2011,864.1977525,1289.148804,556.0443307
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2011,1315.428677,1798.727282,944.9698738
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2012,800.0508597,1204.575826,510.8202494
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2012,1231.208988,1722.552435,868.6046112
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2013,740.6604024,1120.576858,462.5188408
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2013,1148.228317,1637.669748,797.1827691
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2014,686.6014747,1043.14549,424.554305
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2014,1068.737049,1530.443834,729.0500821
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2015,640.8918775,1003.017069,385.0530192
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2015,998.9989716,1478.319196,663.4583603
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2016,598.5542906,947.6040617,345.471476
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2016,932.0076332,1382.057724,595.5157405
Incidence,North-West,Male,45-49 years,HIV/AIDS,Number,2017,539.1796527,871.5454527,301.5718516
Incidence,North-West,Female,45-49 years,HIV/AIDS,Number,2017,836.0632853,1267.129456,499.8831023
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1990,77.80360194,152.9794426,30.01147019
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1990,120.3417902,233.2046387,48.0345014
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1991,124.8784325,239.6281037,51.8796566
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1991,194.7484327,353.119983,82.78174413
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1992,190.1378607,352.4554962,84.92061274
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1992,297.1847091,503.7160592,139.4815551
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1993,271.9803768,482.6577398,131.1462348
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1993,423.2376645,679.3074065,217.8564506
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1994,363.9210289,619.5917763,189.3230277
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1994,561.2027916,856.9577542,306.5954832
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1995,461.760321,759.018979,253.7286392
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1995,707.8155985,1054.807107,423.1874456
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1996,551.5503495,897.174561,318.1966742
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1996,846.5996797,1227.894659,536.1081928
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1997,621.248204,1009.317413,366.5030289
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1997,954.1722602,1345.126948,633.8537391
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1998,673.018746,1084.6782,401.1124165
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1998,1023.651195,1410.842266,689.5502358
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,1999,710.5853173,1129.264363,426.2823786
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,1999,1056.778946,1471.072186,731.3241465
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2000,725.6688307,1151.384572,438.3237193
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2000,1058.09018,1444.788785,750.4454012
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2001,722.4214744,1127.516621,438.8117919
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2001,1046.396912,1422.524157,743.7219733
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2002,717.5036203,1107.778525,441.8346729
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2002,1028.749519,1390.410356,737.8192516
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2003,711.1169838,1079.420734,447.5327679
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2003,1014.853792,1359.025028,728.0771544
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2004,705.3913082,1057.422697,450.9380948
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2004,1012.244086,1342.629875,729.8017699
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2005,705.1450862,1040.376618,455.1797642
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2005,1015.96442,1342.540238,737.3038893
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2006,709.0578486,1042.701968,459.9713615
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2006,1014.865594,1329.705684,737.5845408
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2007,706.104477,1042.612493,455.0859878
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2007,1012.554735,1337.639459,731.3111151
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2008,695.7279054,1025.819748,449.9581403
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2008,1006.625485,1334.73413,730.7899019
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2009,676.4311261,996.2435649,436.5825136
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2009,992.7384455,1323.985502,728.316921
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2010,646.0177805,953.8070599,417.4473174
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2010,965.8095815,1283.961165,702.5448871
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2011,605.4077672,894.9428656,386.4449177
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2011,924.8955427,1241.55834,670.7818881
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2012,560.8903318,831.1057966,357.972256
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2012,876.7519089,1204.977434,626.5993836
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2013,517.3370278,773.4708053,325.8714308
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2013,827.3252547,1168.064107,576.8111974
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2014,476.6670272,719.6829021,293.9091829
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2014,779.0657865,1102.043543,533.0026151
Incidence,North-West,Male,50-54 years,HIV/AIDS,Number,2015,440.9484363,682.1820282,265.8044482
Incidence,North-West,Female,50-54 years,HIV/AIDS,Number,2015,735.3115123,1064.939287,489.5563753
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1990,8.458989066,19.91976622,2.678547008
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1990,71.54724488,149.0890174,23.80084767
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1991,13.3387089,28.96318184,4.665504211
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1991,113.6238498,219.5819921,41.29126723
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1992,19.99293852,41.97288049,7.74900855
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1992,170.984494,319.8467524,70.1981036
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1993,28.27956765,57.5787747,11.06403341
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1993,242.0382403,428.5663273,108.4230482
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1994,37.73188561,76.78250193,15.29355224
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1994,321.6390453,538.3798746,154.5977099
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1995,47.37631589,94.20311049,19.9131229
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1995,400.0352054,636.7704996,213.8784277
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1996,55.75432353,109.3672501,24.51710214
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1996,465.066602,717.7518767,253.8841336
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1997,61.62416537,121.6226475,27.36321544
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1997,508.210428,759.9278417,293.8319635
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1998,64.8371939,129.2866406,28.90599102
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1998,528.6410876,784.1550341,308.0054648
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,1999,65.91230471,131.4251265,29.08402226
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,1999,529.0929503,783.2968424,313.8223314
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2000,65.4739921,129.4882828,28.96265114
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2000,516.3148688,759.8584952,309.5235362
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2001,63.96860137,125.1265796,28.4995464
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2001,498.1033889,726.9079965,298.5587811
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2002,62.15266291,120.4483719,27.83810852
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2002,480.413986,693.9389442,287.2550138
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2003,61.18762391,117.5605909,27.91643731
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2003,470.2791402,676.8433504,278.7537141
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2004,61.3504015,115.4435198,28.81446081
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2004,468.535737,678.255253,275.659476
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2005,61.94367475,115.794364,29.13616236
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2005,470.3279507,679.9691563,278.1171081
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2006,62.64968891,116.4727136,29.56535163
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2006,474.0304803,690.8599581,281.8805255
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2007,63.89013415,118.6297833,30.10327172
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2007,481.8759812,696.4082411,288.7515787
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2008,65.99637459,121.0087046,30.82530722
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2008,494.6628706,723.8589512,296.1664604
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2009,68.36941299,124.8675799,32.30417919
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2009,507.8829699,743.3755247,308.3565395
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2010,70.17977462,128.5414983,33.4926637
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2010,516.3938193,759.2994892,318.650568
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2011,71.37033765,130.2599768,33.4124606
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2011,518.8832821,764.4821861,309.545642
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2012,72.62124244,133.6474765,32.95723213
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2012,519.1692274,786.4670031,307.8786451
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2013,73.85103749,138.9107869,33.16096261
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2013,517.3028722,792.8414604,304.6941068
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2014,74.89009409,142.101447,32.45127162
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2014,513.7612052,802.84221,296.1823699
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2015,76.20980075,145.4750929,32.17406938
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2015,513.6957098,814.7902858,288.5530385
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2016,77.45998567,150.4699001,31.60053133
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2016,515.8987846,830.1649216,283.655146
Incidence,Northern Cape,Male,15-19 years,HIV/AIDS,Number,2017,76.54034278,152.1811156,30.75274891
Incidence,Northern Cape,Female,15-19 years,HIV/AIDS,Number,2017,506.9541108,827.7370649,269.5443627
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1990,17.94429625,39.71452808,6.156978823
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1990,84.67260336,184.2352485,30.46172683
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1991,28.31776722,60.34979964,10.70794317
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1991,134.0895893,272.8988963,53.13567236
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1992,42.45669632,82.65638518,17.09518649
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1992,201.958869,379.8077589,89.74955034
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1993,59.98315924,112.8988568,25.79792279
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1993,286.4480329,501.0635028,139.9055927
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1994,79.55675622,144.9480649,36.41045278
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1994,380.688086,631.0159399,197.5635896
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1995,98.98560436,175.7647025,47.28278791
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1995,472.980239,737.3425679,259.9247684
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1996,115.7543628,205.0297013,56.00520864
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1996,549.0258776,819.7661514,315.9524972
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1997,127.4832813,220.4754573,60.48908163
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1997,597.5178937,883.7879674,350.0717856
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1998,133.6458773,226.2536038,62.88732104
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1998,616.8282161,903.0954168,367.9237199
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,1999,135.4337825,227.5383933,64.10999732
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,1999,611.4690055,897.0109671,370.2970628
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2000,134.5728996,223.759856,64.81412937
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2000,591.7947566,870.1404786,356.1118319
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2001,132.1862851,219.1907919,64.53807654
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2001,567.6038542,828.8816425,347.2261952
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2002,129.4701081,216.0461508,64.20494492
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2002,545.453577,799.5605065,341.5372113
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2003,128.2818169,212.8396226,64.97941603
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2003,531.8485615,775.1649295,333.4786155
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2004,129.2592626,213.813472,67.36854137
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2004,528.5428922,758.5893371,341.5277032
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2005,132.0478288,217.4497021,69.41390481
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2005,534.3282269,765.3536004,346.3071715
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2006,135.7955982,226.4952523,72.17354147
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2006,546.2765687,779.2551538,354.2219051
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2007,139.8615842,234.982924,74.41323995
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2007,560.652438,801.5404294,362.7927488
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2008,144.6931587,242.5329403,76.09923771
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2008,577.9330369,829.188022,374.0825317
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2009,150.0947334,252.0119494,78.67594417
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2009,597.4158961,858.7834076,383.5188139
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2010,154.0712851,256.1657839,79.98682753
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2010,611.9514765,873.7730577,391.0327155
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2011,156.2269459,262.073533,80.67908058
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2011,619.7536391,889.3601439,392.7949974
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2012,158.5804104,273.3850929,81.79577479
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2012,627.5481891,906.2453166,393.1918283
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2013,161.9741983,286.2810158,81.34792037
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2013,638.3025919,926.5294799,387.4051009
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2014,166.0675049,300.9182615,82.87204278
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2014,650.9504247,960.4873587,385.4570693
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2015,171.1413527,314.4653981,84.2229157
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2015,666.0440157,1000.48275,379.7564406
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2016,176.1521774,327.9423413,84.23072961
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2016,677.3858681,1038.993151,371.7469139
Incidence,Northern Cape,Male,20-24 years,HIV/AIDS,Number,2017,176.9432314,332.8093941,81.84818562
Incidence,Northern Cape,Female,20-24 years,HIV/AIDS,Number,2017,668.9755135,1067.750854,350.4277866
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1990,65.22978895,140.0193533,23.80671893
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1990,109.6377052,219.7630287,42.71691729
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1991,102.8723931,200.2426277,42.22396379
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1991,172.9771585,325.9316171,75.37819868
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1992,154.7352118,284.6499427,69.90221593
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1992,260.9748877,452.7021829,121.8436189
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1993,219.7608926,388.366019,106.8253209
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1993,372.0164486,612.1939625,186.6303522
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1994,292.151664,490.0994273,154.6843124
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1994,496.6283646,765.5327239,271.5197951
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1995,363.1987192,579.7163548,204.9293039
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1995,618.9973833,915.2900079,365.0139677
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1996,423.8772611,644.3406177,252.2924317
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1996,721.0467668,1015.552023,452.5621634
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1997,465.0194941,703.4085295,278.5799612
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1997,788.734771,1092.608403,503.8753941
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1998,483.7106468,727.5768401,286.4425704
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1998,818.0925624,1133.115012,535.0430366
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,1999,484.6170119,716.1673974,297.5857441
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,1999,817.693594,1120.586165,539.4890582
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2000,476.043242,703.9221544,297.5480692
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2000,799.8262015,1092.373372,532.8979929
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2001,464.2665545,693.3393998,294.8061092
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2001,771.6859632,1056.580449,539.1227489
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2002,453.2029722,661.272294,293.4476982
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2002,742.5374608,1000.333874,522.6355658
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2003,448.0020311,646.0825879,293.2767493
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2003,723.6608551,960.6896923,514.0949551
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2004,451.8940729,639.3548009,293.7197608
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2004,720.1192464,955.0294842,514.3430341
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2005,465.2200077,656.7122725,304.0614446
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2005,731.8829088,977.242787,522.9797033
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2006,485.1984602,681.5174137,319.5504512
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2006,756.2380889,1004.081262,542.3835643
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2007,509.2685491,715.1612992,340.9209709
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2007,791.1067552,1043.602559,576.5575498
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2008,538.0953331,756.9913234,362.2182654
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2008,836.2904957,1106.071439,601.8353918
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2009,569.8256196,800.4946113,380.3830933
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2009,887.7293009,1178.812393,640.0353927
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2010,598.7490763,838.6499756,397.7113766
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2010,937.3176093,1253.376467,674.7826275
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2011,619.5338366,873.5080732,403.9314298
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2011,978.4942756,1320.708011,698.8194475
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2012,633.5270819,903.4891437,405.8511819
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2012,1011.914008,1377.393368,702.7099055
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2013,646.4391045,929.9688687,398.6776134
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2013,1043.505769,1439.411816,704.787265
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2014,663.1191877,969.1324127,397.7073933
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2014,1081.135167,1514.750345,703.8522458
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2015,682.3714309,1014.282863,394.4853704
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2015,1125.428219,1594.126136,709.8795123
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2016,698.982346,1059.410769,391.5996447
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2016,1168.419953,1680.562335,711.8496097
Incidence,Northern Cape,Male,25-29 years,HIV/AIDS,Number,2017,700.5690774,1085.775,379.3237547
Incidence,Northern Cape,Female,25-29 years,HIV/AIDS,Number,2017,1185.092075,1752.566163,694.6545463
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1990,76.1237733,162.6642872,28.51194156
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1990,66.77784011,134.9706021,25.87696321
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1991,120.3013138,241.7574171,50.09381054
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1991,105.9355734,205.5981204,45.09492499
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1992,181.0820134,339.3339796,83.32776832
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1992,160.049448,289.3032495,73.33435792
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1993,257.5392506,454.3477761,123.8411625
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1993,227.9784246,388.8684938,113.1175267
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1994,343.1654032,590.4278527,176.2672667
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1994,304.3209177,503.2359312,163.8539707
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1995,427.1774081,706.3325048,232.2290342
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1995,379.8095656,596.5134681,215.7508512
